plec,wynagrodzenie_brutto,rok_rozpoczecia,rok_zakonczenia,absence,emerytura_urealniona,emerytura_nominalna,stopa_zastapienia
k,6719,2034,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,37496,2024,2061,True,7571.366260992842,18541.737029247106,0.40942338602595124
m,7371,2027,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,6103,2026,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,16996,2027,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,14869,2032,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,4755,2030,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,4762,2035,2048,True,2283.655199226147,4056.92,0.1538653505616367
m,18847,2040,2055,False,2388.408057312325,5043.61,0.14229690722929264
m,13156,2026,2057,True,2528.3441514194496,5609.406183944716,0.14572615245464712
k,4944,2035,2053,True,2358.4965625558334,4740.46,0.14539013835258902
m,32921,2029,2055,False,5153.665370614206,10883.013947429701,0.30704579181429614
m,5387,2024,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,8574,2028,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,13486,2030,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,7250,2034,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,7131,2030,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,20404,2031,2063,True,3346.774406707329,8610.935414705778,0.17552965394461117
m,7381,2026,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,11702,2027,2053,True,2358.4965625558334,4740.46,0.14539013835258902
m,13527,2024,2061,False,3300.8539213079075,8083.55629236521,0.17849444111579743
m,5779,2046,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,10538,2031,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,20164,2038,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,12904,2024,2039,False,2148.3853111729445,3056.07,0.17233053095873016
m,6941,2033,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,17763,2024,2052,True,3532.727390361498,6927.419677801366,0.22158695130568656
m,43194,2040,2063,False,4454.064282831581,11459.888003071052,0.23360414154166484
m,7781,2024,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,14752,2028,2055,False,2388.408057312325,5043.61,0.14229690722929264
k,4556,2028,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,6613,2031,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,5523,2047,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,25999,2033,2063,False,4002.5258072147403,10298.122022370659,0.20992211737868025
k,8463,2025,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,11474,2025,2057,True,2418.2813943666365,5365.22,0.13938246617093747
k,10141,2034,2055,True,2388.408057312325,5043.61,0.14229690722929264
m,15159,2028,2056,True,2530.118265483279,5476.431462183786,0.14824914023582603
k,16465,2025,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,6869,2038,2056,True,2403.3675427861226,5202.08,0.14082233891966942
m,5371,2050,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,10817,2041,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,39129,2029,2051,True,4979.127886701842,9525.565968464703,0.31783892941741343
k,14415,2026,2063,False,2726.4713018086745,7014.953933815102,0.14299636185135947
m,6050,2039,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,20652,2030,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,9642,2024,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,10571,2035,2057,False,2418.2813943666365,5365.22,0.13938246617093747
k,12810,2042,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,6640,2034,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,9657,2035,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,5602,2026,2055,False,2388.408057312325,5043.61,0.14229690722929264
k,7964,2027,2052,False,2343.5449463207156,4595.52,0.1469966183407991
m,5633,2047,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,5907,2037,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,16150,2028,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,17490,2029,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,16455,2028,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,11589,2036,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,12710,2024,2062,True,3015.7272089037506,7569.9338012752405,0.16058704946984048
m,6309,2026,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,7251,2034,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,7899,2024,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,7126,2042,2055,False,2388.408057312325,5043.61,0.14229690722929264
m,15241,2027,2055,False,2764.7919530573818,5838.421244505228,0.16472115928767128
k,26041,2029,2063,False,4187.600400325207,10774.301523738688,0.2196288006906818
m,16881,2029,2063,False,3222.0011288640103,8289.905519521715,0.16898561851829752
k,6833,2049,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,7202,2031,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,4772,2025,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,23414,2026,2059,False,4886.085880865301,11389.103173409832,0.2726582266054426
k,8577,2029,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,6901,2028,2054,False,2373.4507028193652,4889.78,0.1438238270036237
k,11832,2025,2056,True,2403.3675427861226,5202.08,0.14082233891966942
m,7409,2035,2053,True,2358.4965625558334,4740.46,0.14539013835258902
m,13248,2026,2058,False,2713.7933589429117,6171.366533342617,0.15389108702453302
k,21631,2031,2056,True,2403.3675427861226,5202.08,0.14082233891966942
k,4638,2034,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,4572,2024,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,21344,2038,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,5674,2029,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,5738,2025,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,7000,2030,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,18632,2029,2062,True,3333.184012326966,8366.79864355378,0.1774915795763261
k,11419,2026,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,18543,2033,2062,True,2665.8209593676197,6691.615915685098,0.14195459092446336
k,4517,2024,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,6804,2044,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,17266,2036,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,17835,2030,2059,True,2830.2665883947143,6597.14114107498,0.15793735264343645
m,6233,2025,2049,True,2298.629535474335,4185.61,0.15207609018305693
m,17169,2032,2062,False,2727.3691482386707,6846.111227451578,0.14523202332014992
m,5751,2035,2059,False,2448.100335987148,5706.34,0.13661133112220983
k,26116,2025,2061,False,4954.525787948084,12133.280982329636,0.26791713071725043
m,8051,2037,2050,True,2313.6098054841045,4318.21,0.15033116156332627
k,5315,2031,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,12033,2043,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,4717,2026,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,9767,2024,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,7280,2025,2058,False,2433.1927394322543,5533.26,0.1379790669681965
m,23410,2027,2058,False,4520.372969046591,10279.661996913148,0.2563368016472213
k,18464,2032,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,5984,2026,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,17696,2025,2063,False,3540.9793167201424,9110.606361748885,0.18571519874278333
m,27881,2024,2058,True,5901.261190906525,13419.903802941042,0.334642833615763
m,7842,2025,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,14488,2024,2047,False,2687.6037008119774,4658.083580151131,0.18445021438888326
m,12851,2025,2062,True,2869.3387931701463,7202.4766210948865,0.15279188693331605
m,28551,2024,2046,False,4819.335587974972,8149.019365412984,0.3369690131248885
k,16487,2027,2062,False,2895.9436068161444,7269.25874830482,0.15420858951586125
m,5745,2029,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,17168,2027,2063,False,3073.722667897593,7908.3990014203155,0.1612087970842884
m,17590,2030,2057,True,2664.4518683500846,5911.37594095136,0.15357099189098425
k,9889,2031,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,7818,2026,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,7771,2030,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,6328,2038,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,8642,2031,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,11246,2024,2053,False,2383.6483893732934,4791.013912542441,0.14694062930469287
k,27208,2029,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,26535,2030,2056,False,4102.478315499202,8879.798872024327,0.24037962628308443
k,11178,2026,2057,False,2418.2813943666365,5365.22,0.13938246617093747
k,10562,2025,2044,True,2223.7460049873025,3578.95,0.1615127625747272
m,11953,2026,2062,True,2520.8729473673934,6327.774367872481,0.1342361296840328
k,19754,2033,2062,False,2500.5774369320166,6276.8295509788,0.13315539660954287
m,6988,2036,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,27366,2026,2060,True,2753.697949886824,6579.13196676497,0.15124469118023595
k,7442,2024,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,7302,2026,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,32119,2029,2056,True,2487.3564806449845,5383.873739858169,0.14574356651474316
m,5845,2031,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,16714,2043,2059,False,2448.100335987148,5706.34,0.13661133112220983
k,6666,2030,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,8956,2033,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,8608,2033,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,4753,2024,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,15689,2032,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,50794,2028,2060,True,3820.5057806864875,9127.948006046883,0.2098382711059442
m,7335,2024,2052,False,2343.5449463207156,4595.52,0.1469966183407991
k,5898,2025,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,11408,2028,2051,True,2328.5984421532407,4454.84,0.14864435152865602
m,10067,2032,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,5584,2032,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,10404,2031,2058,False,2433.1927394322543,5533.26,0.1379790669681965
m,7153,2027,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,25482,2030,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,5692,2032,2053,False,2358.4965625558334,4740.46,0.14539013835258902
k,18986,2025,2063,False,3799.1090250479556,9774.749795669322,0.19925343373250926
k,7540,2025,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,9884,2027,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,8798,2032,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,12304,2029,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,6782,2034,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,9178,2025,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,7364,2049,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,20093,2024,2044,False,2866.758692975996,4613.829997317982,0.20821537850961133
m,4777,2029,2039,True,2148.3853111729445,3056.07,0.17233053095873016
m,12615,2024,2062,True,2993.1863682392454,7513.352864129595,0.1593867528766355
k,9929,2035,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,6026,2024,2052,False,2343.5449463207156,4595.52,0.1469966183407991
m,10998,2033,2054,False,2373.4507028193652,4889.78,0.1438238270036237
k,10247,2031,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,9000,2024,2032,True,2038.1021830728778,2438.99,0.19191679951654708
k,7175,2027,2048,False,2283.655199226147,4056.92,0.1538653505616367
k,5234,2025,2057,True,2418.2813943666365,5365.22,0.13938246617093747
k,40932,2037,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,5553,2024,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,6957,2032,2057,True,2418.2813943666365,5365.22,0.13938246617093747
k,16310,2024,2051,True,2328.5984421532407,4454.84,0.14864435152865602
k,13405,2030,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,6622,2026,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,25580,2028,2053,True,3979.007702407199,7997.606251548944,0.24528697202428285
k,5446,2031,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,23072,2028,2055,True,3763.59312048116,7947.593310227955,0.22422787407465172
m,27269,2029,2056,False,4480.009755255523,9696.96425233517,0.2625006125308073
m,6250,2031,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,4921,2036,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,16119,2035,2055,False,2388.408057312325,5043.61,0.14229690722929264
m,5651,2029,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,30190,2032,2062,False,4038.5774647857,10137.443456254423,0.21505368164950062
k,15379,2030,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,8508,2035,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,4779,2032,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,26188,2038,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,13867,2026,2063,False,2622.8218898495265,6748.273756518495,0.13756021850799888
k,8815,2032,2051,True,2328.5984421532407,4454.84,0.14864435152865602
m,17041,2033,2050,False,2313.6098054841045,4318.21,0.15033116156332627
k,6141,2025,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,12101,2027,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,4568,2033,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,8010,2036,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,23170,2033,2052,True,2498.1172830477763,4898.625031542558,0.15669202052354167
k,10891,2024,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,26123,2024,2059,False,5977.360583477305,13932.78342824383,0.3335546235187275
m,6264,2029,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,7197,2029,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,8218,2040,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,13131,2024,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,5356,2026,2058,True,2433.1927394322543,5533.26,0.1379790669681965
k,9587,2028,2049,True,2298.629535474335,4185.61,0.15207609018305693
m,11628,2025,2042,True,2193.8504864298798,3360.7,0.16566507822347407
k,5844,2045,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,9591,2024,2054,False,2373.4507028193652,4889.78,0.1438238270036237
m,8309,2031,2055,True,2388.408057312325,5043.61,0.14229690722929264
k,8017,2034,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,30648,2030,2061,True,5062.545006616137,12397.812359838921,0.27375829501157317
m,6237,2025,2054,False,2373.4507028193652,4889.78,0.1438238270036237
k,6768,2029,2059,False,2448.100335987148,5706.34,0.13661133112220983
k,11732,2025,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,18038,2025,2061,False,4138.873335695625,10135.806186421078,0.22381053524820738
m,25301,2030,2052,True,3360.597745473726,6589.886050841688,0.21079028373827802
k,6211,2027,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,9823,2028,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,19180,2030,2046,True,2253.697880494916,3810.78,0.15757905562063723
k,19100,2039,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,5304,2030,2053,False,2358.4965625558334,4740.46,0.14539013835258902
m,9372,2032,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,5974,2029,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,30438,2030,2059,False,4234.5543993018955,9870.431695835214,0.23630081851395102
m,6557,2025,2055,True,2388.408057312325,5043.61,0.14229690722929264
m,6887,2030,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,19488,2025,2058,False,3565.8837268541174,8109.082963586647,0.20221057772152098
k,8927,2024,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,5925,2025,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,9130,2026,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,8382,2035,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,6775,2029,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,9830,2024,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,16390,2024,2045,True,2753.5180149447956,4542.367185560843,0.19620388633538058
m,37483,2024,2062,True,7710.5084581260335,19354.548524766706,0.4105834902928142
k,9100,2050,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,24397,2024,2055,False,5267.118720745894,11122.593800422492,0.3138051312785534
m,5344,2024,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,7150,2054,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,24088,2026,2061,False,4382.759523485362,10733.06610004595,0.23699873739928662
k,5173,2039,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,6269,2031,2055,True,2388.408057312325,5043.61,0.14229690722929264
m,4889,2032,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,9484,2028,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,15431,2029,2060,True,2648.758007518881,6328.409577458698,0.14548094749274706
m,22591,2024,2058,False,5201.718686645792,11829.092481504616,0.29497387501735234
m,13783,2028,2061,False,2669.0528338249433,6536.32040189525,0.14432965082361135
k,23244,2033,2048,False,2283.655199226147,4056.92,0.1538653505616367
k,6804,2035,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,6375,2024,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,8707,2027,2058,False,2433.1927394322543,5533.26,0.1379790669681965
m,5748,2025,2060,False,2463.0055415731995,5884.61,0.1352786395929004
